time,throttle,brake,steering,speed,ttc
1.241043,0.365375,0,-0.41101,17.412902,0
1.265866,0.367512,0,-0.440362,17.420158,0
1.290599,0.369532,0,-0.478293,17.440861,0
1.315428,0.371369,0,-0.495489,17.430105,0
1.340101,0.377908,0,-0.467453,17.493853,0
1.365071,0.38374,0,-0.440377,17.503746,0
1.389767,0.389112,0,-0.377118,17.519787,0
1.414863,0.393668,0,-0.311312,17.539598,0
1.439546,0.397757,0,-0.275401,17.530654,0
1.464331,0.401896,0,-0.256911,17.580128,0
1.489094,0.405609,0,-0.266695,17.584084,0
1.513828,0.409035,0,-0.259715,17.621357,0
1.538543,0.411869,0,-0.253716,17.622048,0
1.563241,0.414145,0,-0.240475,17.648683,0
1.587944,0.416348,0,-0.20888,17.676318,0
1.612616,0.417865,0,-0.15743,17.674891,0
1.637281,0.419416,0,-0.099849,17.698166,0
1.661945,0.420481,0,-0.0442,17.711262,0
1.686602,0.420951,0,-0.006861,17.75399,0
1.711247,0.420986,0,-0.002276,17.770209,0
1.735877,0.330862,0,-0.035216,17.783707,0
1.760495,0.330904,0,-0.100734,17.786845,0
1.785107,0.292518,0,-0.162113,17.823852,0
1.809731,0.246744,0,-0.237544,17.827753,0
1.834347,0.175986,0,-0.243876,17.823603,0
1.858933,0.120269,0,-0.238489,17.789751,0
1.883532,0.120488,0,-0.1997,17.797934,0
1.908111,0.120558,0,-0.168956,17.791245,0
1.932693,0.121001,0,-0.141529,17.785533,0
1.957271,0.121283,0,-0.103745,17.839388,0
1.98184,0.121519,0,-0.11737,17.835577,0
2.006413,0.098418,0,-0.100157,17.820544,0
2.030963,0.055669,0,-0.12374,17.749306,0
2.055527,0.056133,0,-0.127485,17.793426,0
2.080075,0.056751,0,-0.161441,17.765525,0
2.104639,0.058253,0,-0.190113,17.754917,0
2.129168,0.05896,0,-0.201058,17.756489,0
2.153725,0.060046,0,-0.219998,17.718981,0
2.17827,0.061149,0,-0.183871,17.759314,0
2.202814,0.062129,0,-0.166049,17.707907,0
2.227329,0.063746,0,-0.134305,17.717436,0
2.251887,0.065454,0,-0.123465,17.706939,0
2.27637,0.067705,0,-0.122901,17.681402,0
2.300969,0.07002,0,-0.107102,17.699447,0
2.325473,0.072309,0,-0.124789,17.669167,0
2.350011,0.074967,0,-0.092843,17.67008,0
2.375385,0.077738,0,-0.089468,17.631687,0
2.400495,0.081375,0,-0.088557,17.613326,0
2.425986,0.085034,0,-0.078847,17.665514,0
2.451162,0.088636,0,-0.103072,17.615152,0
2.475958,0.092449,0,-0.088565,17.64535,0
2.500637,0.096015,0,-0.096387,17.60964,0
2.525179,0.099966,0,-0.058825,17.680658,0
2.549772,0.103503,0,-0.036866,17.654036,0
2.574282,0.107465,0,0.008498,17.654449,0
2.598842,0.111071,0,0.020477,17.625519,0
2.623323,0.115249,0,0.016947,17.595156,0
2.647851,0.119331,0,-0.020742,17.631966,0
2.672301,0.123171,0,-0.09859,17.632444,0
2.69681,0.127416,0,-0.12476,17.64465,0
2.721205,0.131657,0,-0.146804,17.613274,0
2.745675,0.136026,0,-0.146934,17.598791,0
2.770054,0.140034,0,-0.134184,17.639125,0
2.794452,0.143687,0,-0.131549,17.626503,0
2.818851,0.147706,0,-0.09948,17.651689,0
2.843252,0.151252,0,-0.093527,17.659857,0
2.867589,0.154425,0,-0.087042,17.632886,0
2.892003,0.157962,0,-0.049781,17.682542,0
2.916319,0.161198,0,-0.038045,17.693127,0
2.940669,0.164137,0,-0.011161,17.709693,0
2.964951,0.166644,0,0.034174,17.739795,0
2.989322,0.168664,0,0.071412,17.722236,0
3.013587,0.170878,0,0.11464,17.769967,0
3.037905,0.172439,0,0.125166,17.75974,0
3.062177,0.173584,0,0.121719,17.758838,0
3.086533,0.174859,0,0.109083,17.780062,0
3.110828,0.176316,0,0.063878,17.773347,0
3.135158,0.177565,0,0.014387,17.822058,0
3.159449,0.178357,0,-0.027819,17.822313,0
3.183811,0.178712,0,-0.055224,17.805647,0
3.208093,0.179304,0,-0.075493,17.807509,0
3.232427,0.179723,0,-0.092545,17.81589,0
3.256766,0.179761,0,-0.104298,17.866181,0
3.28114,0.140635,0,-0.097825,17.850237,0
3.30548,0.101237,0,-0.084874,17.843237,0
3.329849,0.101596,0,-0.09092,17.825462,0
3.354204,0.102097,0,0.031084,17.831882,0
3.378561,0.102303,0,0.159703,17.842453,0
3.403216,0.102628,0,0.313658,17.850368,0
3.427632,0.095601,0,0.470065,17.835123,0
3.452456,0.096028,0,0.604104,17.811429,0
3.476942,0.0967,0,0.730206,17.823942,0
3.501462,0.097359,0,0.809461,17.845615,0
3.525992,0.09812,0,0.866183,17.83783,0
3.550494,0.098641,0,0.896267,17.824072,0
3.575018,0.099743,0,0.918232,17.808423,0
3.599508,0.100556,0,0.933444,17.827082,0
3.62401,0.101544,0,0.931579,17.827949,0
3.648491,0.102419,0,0.96487,17.849846,0
3.673015,0.103239,0,0.991191,17.831955,0
3.697533,0.104179,0,1.044958,17.817892,0
3.72204,0.104871,0,1.070552,17.801748,0
3.746543,0.106162,0,1.073162,17.799754,0
3.771015,0,0,1.085088,17.748373,0
3.795488,0,0,0,17.725082,0
3.819954,0,0,0,17.7696,0
3.844399,0,0.031739,10.0044,17.671844,0
3.868857,0,0.079362,10.2105,17.565858,0
3.893313,0,0.154757,10.49895,17.479064,0
3.917795,0,0.297612,10.81485,17.209453,0
3.942244,0,0.448402,10.9935,16.940778,0
3.966697,0,0.50782,11.1033,16.840852,0
3.991165,0,0.574228,11.13075,16.43147,0
4.015598,0,0.699229,11.13075,15.855455,0
4.040022,0,0.77734,10.9521,15.32133,0
4.064485,0,0.789059,10.49895,15.246509,0
4.088933,0,0.843748,9.9495,14.885635,0
4.113383,0,1,9.60615,14.160262,0
4.137818,0,1,9.3456,13.925083,0
4.162297,0,1,9.0981,13.261859,0
4.186775,0,1,8.85105,13.412038,0
4.211259,0,1,8.5626,12.663032,0
4.235746,0,1,8.3016,13.23449,0
4.260229,0,1,8.0955,12.325445,0
4.284725,0,1,8.0271,12.091516,0
4.309238,0,1,8.01315,12.378019,0
4.333741,0,1,7.99965,12.027288,0
4.358264,0,1,7.94475,11.333288,0
4.382824,0,1,7.83495,11.64296,0
4.407489,0,1,7.6563,10.811308,0
4.432568,0,1,7.42275,10.878524,0
4.457396,0,1,7.1343,10.077865,0
4.482083,0,1,6.75,10.496066,0
4.50678,0,1,6.5025,10.006685,0
4.531455,0,1,6.31035,9.67418,0
4.556156,0,1,6.1731,9.598216,0
4.580849,0,1,6.1731,9.080462,0
4.605552,0,1,6.1731,9.199267,0
4.630228,0,1,6.14565,8.849388,0
4.654952,0,1,6.0084,8.513719,0
4.679634,0,1,5.8023,7.946942,0
4.704311,0,1,5.6376,8.380976,0
4.72895,0,1,5.4315,8.087717,0
4.753606,0,1,4.9644,7.413039,0
4.778269,0,1,4.2228,7.304779,0
4.802941,0,1,3.27555,6.800215,0
4.827576,0,1,2.28645,6.435018,0
4.852241,0,1,1.27035,6.862812,0
4.876896,0,1,0.405,5.982546,0
4.901545,0,1,-0.3366,6.36486,0
4.926205,0,1,-1.0233,5.687899,0
4.95085,0,1,-1.5174,5.48875,0
4.975492,0,1,-1.86075,5.064016,0
5.00011,0,1,-2.10825,4.457841,0
5.02473,0,1,-2.259,4.914046,0
5.049328,0,1,-2.34135,4.066228,0
5.073944,0,1,-2.4516,3.939838,0
5.098535,0,1,-2.60235,3.911922,0
5.123132,0,1,-2.7396,3.477248,0
5.147723,0,1,-2.82195,3.550107,0
5.17235,0,1,-2.8908,3.188993,0
5.196945,0,1,-2.9457,3.157757,0
5.221537,0,1,-3.0006,1.728508,0
5.246142,0,1,-3.06945,0.475452,0
5.270757,0,1,-3.12435,0.238339,0
5.295356,0,1,-3.13785,0.034023,0
5.319944,0,1,-3.1518,0.021656,0
5.344562,0,1,-3.17925,0.053859,0
5.369177,0,1,-3.17925,0.072713,0
5.393788,0,1,-3.17925,0.053169,0
5.418558,0,1,-3.17925,0.079872,0
5.444032,0,1,-3.19275,0.117553,0
5.469147,0,1,-3.2202,0.191434,0
5.493968,0,1,-3.2202,0.07167,0
5.518731,0,1,-3.2202,0.047905,0
5.543508,0,1,-3.2202,0.14841,0
5.568268,0,1,-3.2202,0.184465,0
5.593051,0,1,-3.2202,0.155689,0
5.617779,0,1,-3.2202,0.037479,0
5.642528,0,1,-3.2202,0.017407,0
5.667241,0,1,-3.2202,0.102469,0
5.692,0,1,-3.2202,0.132763,0
5.716706,0,1,-3.2202,0.127,0
5.74146,0,1,-3.2202,0.074782,0
5.766198,0,1,-3.2202,0.004356,0
5.791042,0,1,-3.2202,0.052181,0
5.815827,0,1,-3.2202,0.13187,0
5.840652,0,1,-3.2202,0.122863,0
5.865458,0,1,-3.2202,0.088454,0
5.890312,0,1,-3.2202,0.022454,0
5.915138,0,1,-3.2202,0.048541,0
5.940002,0,1,-3.2202,0.09814,0
5.964868,0,1,-3.2202,0.107765,0
5.989753,0,1,-3.2202,0.078213,0
6.014622,0,1,-3.2202,0.022861,0
6.039546,0,1,-3.2202,0.036764,0
6.064424,0,1,-3.2202,0.079324,0
6.089375,0,1,-3.2202,0.090425,0
6.114292,0,1,-3.2202,0.070856,0
6.139222,0,1,-3.2202,0.028002,0
6.164131,0,1,-3.2202,0.023869,0
6.189047,0,1,-3.2202,0.064987,0
6.213916,0,1,-3.2202,0.079704,0
6.238803,0,1,-3.2202,0.065085,0
6.263667,0,1,-3.2202,0.02796,0
6.288534,0,1,-3.2202,0.015702,0
6.313385,0,1,-3.2202,0.050606,0
6.338236,0,1,-3.2202,0.065393,0
6.363086,0,1,-3.19275,0.057239,0
6.38793,0,0.984375,-3.1653,0.029448,0
6.413115,0,0.910155,-3.13785,0.00286,0
6.437969,0.5,0,-3.12435,0.024821,0
6.463159,0.5,0,-3.12435,0.017537,0
6.488055,0.5,0,-3.12435,0.030633,0
6.512949,0.5,0,-3.0969,0.048953,0
6.537859,0.761715,0,-3.0969,0.135165,0
6.562733,0.734386,0,-3.0969,0.199979,0
6.58764,0.68751,0,-3.0969,0.285084,0
6.612563,0.621103,0,-3.0969,0.376483,0
6.63751,0.574228,0,-3.0969,0.445866,0
6.662457,0.535164,0,-3.0969,0.560047,0
6.687445,0.496025,0,-3.0969,0.630382,0
6.712427,0.448402,0,-3.0969,0.742671,0
6.737419,0.416663,0,-3.0969,0.845109,0
6.762419,0.392844,0,-3.0969,0.918798,0
6.787438,0.365072,0,-3.0969,1.025694,0
6.812475,0.329366,0,-3.0969,1.153267,0
6.837509,0.257939,0,-3.0969,1.218239,0
6.862508,0.15079,0,-3.0969,1.341082,0
6.887533,0.06746,0,-3.0969,1.39658,0
6.912574,0.015869,0,-3.0969,1.497166,0
6.937618,0,0,-3.0969,1.568439,0
6.962655,0,0,-3.0969,1.573809,0
6.98771,0,0,-3.13785,1.594672,0
7.01276,0,0,-3.1653,1.625776,0
7.037791,0,0,-3.17925,1.58978,0
7.062809,0,0,-3.17925,1.668485,0
7.087812,0,0,-3.19275,1.670507,0
7.112786,0,0,-3.2067,1.641428,0
7.137741,0,0,-3.2481,1.704245,0
7.16266,0,0,-3.28905,1.710751,0
7.187611,0,0,-3.303,1.682084,0
7.212542,0,0,-3.3165,1.737335,0
7.237468,0,0,-3.3714,1.754797,0
7.262349,0,0,-3.5226,1.715179,0
7.287247,0,0,-3.76965,1.764052,0
7.312139,0,0,-4.0446,1.80695,0
7.337024,0,0,-4.4289,1.764198,0
7.361877,0,0,-4.9644,1.797806,0
7.386745,0,0,-5.4864,1.852495,0
7.412093,0,0,-5.9535,1.82465,0
7.437068,0,0,-6.2829,1.808571,0
7.462442,0,0,-6.3792,1.875772,0
7.487467,0,0,-6.3792,1.867567,0
7.51253,0,0,-6.3792,1.824973,0
7.537606,0,0,-6.3792,1.846378,0
7.562629,0,0,-6.3792,1.890637,0
7.587736,0,0,-6.3792,1.901585,0
7.612767,0,0,-6.3792,1.86557,0
7.637857,0,0,-6.42015,1.901044,0
7.662909,0,0,-6.5574,1.958345,0
7.688035,0,0,-6.75,1.937021,0
7.71308,0,0,-6.95565,1.893499,0
7.738201,0,0,-7.14825,1.913594,0
7.763248,0,0,-7.299,1.954614,0
7.788377,0,0,-7.4502,1.975527,0
7.81339,0,0,-7.6014,1.941276,0
7.838445,0,0,-7.7661,1.941515,0
7.863421,0,0,-7.821,1.985352,0
7.888479,0,0,-7.821,1.988917,0
7.913427,0,0,-7.821,1.986062,0
7.938433,0,0,-7.821,1.954397,0
7.963386,0,0,-7.8624,1.986226,0
7.988367,0,0,-7.9722,2.023916,0
8.013286,0,0,-8.10945,2.014413,0
8.038219,0,0,-8.32905,2.000763,0
8.063125,0,0,-8.64495,1.975241,0
8.088036,0,0,-9.0432,2.004849,0
8.112908,0,0,-9.44145,2.046252,0
8.137808,0,0,-9.79875,2.028148,0
8.162676,0,0,-10.03185,2.008191,0
8.187552,0,0,-10.1421,1.993284,0
8.212405,0,0,-10.1421,2.020049,0
8.237303,0,0,-10.1421,2.053235,0
8.262175,0,0,-10.0044,2.037282,0
8.287137,0,0,-9.8811,2.023662,0
8.31204,0,0,-9.74385,2.007049,0
8.336989,0,0,-9.55125,2.02982,0
8.361925,0,0,-9.3591,2.056231,0
8.386885,0,0,-9.16695,2.043603,0
8.411826,0,0,-9.01575,2.038307,0
8.436886,0,0,-8.8371,2.021345,0
8.462121,0,0,-8.68635,2.033499,0
8.488036,0,0,-8.53515,2.064159,0
8.513495,0,0,-8.3979,2.053207,0
8.538665,0,0.003967,-8.1504,2.054208,0
8.563789,0,0.007935,-7.9857,2.031078,0
8.588962,0,0.023804,-7.821,2.021736,0
8.614122,0,0.059525,-7.7247,2.041295,0
8.639238,0,0.079362,-7.68375,2.001485,0
8.664322,0,0.087297,-7.6563,1.983174,0
8.689392,0,0.087297,-7.6563,1.910849,0
8.714463,0,0.099199,-7.6563,1.893779,0
8.739487,0,0.115084,-7.6563,1.910711,0
8.764494,0,0.123018,-7.6563,1.821089,0
8.789483,0,0.126986,-7.64235,1.722365,0
8.814496,0,0.13492,-7.62885,1.738571,0
8.839464,0,0.146822,-7.6149,1.718727,0
8.864418,0,0.15079,-7.6014,1.607294,0
8.889371,0,0.15079,-7.58745,1.586277,0
8.91432,0,0.15079,-7.58745,1.581276,0
8.939246,0,0.15079,-7.5465,1.470574,0
8.964135,0,0.15079,-7.47765,1.514686,0
8.989049,0,0.15079,-7.3404,1.448159,0
9.013957,0,0.15079,-7.20315,1.393435,0
9.038889,0,0.154757,-7.09335,1.434327,0
9.063792,0,0.158724,-7.05195,1.316199,0
9.088743,0,0.162692,-7.01055,1.304088,0
9.113675,0,0.162692,-6.9696,1.21519,0
9.138618,0,0.174594,-6.95565,1.268997,0
9.163562,0,0.186511,-6.95565,1.14477,0
9.188544,0,0.194446,-6.95565,1.090674,0
9.213501,0,0.206348,-6.95565,1.054842,0
9.238472,0,0.21825,-6.95565,1.008824,0
9.263429,0,0.222217,-6.95565,0.920768,0
9.288415,0,0.238087,-6.95565,0.871172,0
9.313386,0,0.249989,-6.95565,0.787015,0
9.338387,0,0.261906,-6.95565,0.748683,0
9.363357,0,0.273808,-6.95565,0.620906,0
9.388374,0,0.28571,-6.95565,0.569543,0
9.413375,0,0.305547,-6.95565,0.489692,0
9.439249,0,0.325399,-6.95565,0.421913,0
9.464805,0,0.341268,-6.95565,0.28798,0
9.490643,0,0.365072,-6.95565,0.198033,0
9.516081,0,0.404761,-6.95565,0.07569,0
9.541246,0,0.42063,-6.95565,0.035123,0
9.566301,0,0.424598,-6.95565,0.07554,0
9.591336,0,0.4365,-6.95565,0.087172,0
9.616371,0,0.440467,-6.95565,0.058024,0
9.641375,0,0.444434,-6.95565,0.013964,0
9.66637,0,0.444434,-6.95565,0.012439,0
9.691348,0,0.444434,-6.95565,0.047084,0
9.716315,0,0.400793,-6.95565,0.059235,0
9.741256,0,0.384909,-6.95565,0.049278,0
9.766195,0,0.376974,-6.95565,0.021785,0
9.791107,0,0.376974,-6.95565,0.015303,0
9.816035,0,0.376974,-6.95565,0.044861,0
9.840954,0,0.376974,-6.95565,0.05814,0
9.865879,0,0.376974,-6.95565,0.047633,0
9.89082,0,0.376974,-6.9147,0.02022,0
9.915766,0,0.361105,-6.68115,0.011886,0
9.940721,0.333333,0,-6.35175,0.12605,0
9.96568,0.325399,0,-6.03585,0.063869,0
9.990642,0.317449,0,-5.88465,0.01943,0
10.015621,0.317449,0,-5.87115,0.068695,0
10.040621,0.313481,0,-5.87115,0.146899,0
10.065616,0.309514,0,-6.0768,0.261428,0
10.090607,0.309514,0,-6.2694,0.365213,0
10.115623,0.305547,0,-6.36525,0.448131,0
10.140626,0.293645,0,-6.4341,0.571091,0
10.165653,0.28571,0,-6.4341,0.68348,0
10.190688,0.277775,0,-6.46155,0.861882,0
10.215739,0.249989,0,-6.58485,0.917701,0
10.240781,0.222217,0,-6.75,1.023052,0
10.265809,0.174594,0,-7.1208,1.184784,0
10.290805,0.119051,0,-7.7112,1.264061,0
10.315813,0.103166,0,-8.5077,1.389839,0
10.340793,0.06746,0,-9.22185,1.442306,0
10.365751,0.027771,0,-9.85365,1.518572,0
10.390687,0,0,-10.44405,1.622829,0
10.415617,0,0,-10.92465,1.594035,0
10.441322,0,0,-11.35035,1.673427,0
10.466634,0,0,-11.7351,1.63029,0
10.492288,0,0,-12.20175,1.624651,0
10.517502,0,0,-12.4218,1.645773,0
10.542586,0,0,-12.7377,1.579236,0
10.567628,0,0,-12.9159,1.590092,0
10.592684,0,0,-13.14945,1.571101,0
10.617707,0,0,-13.4514,1.511626,0
10.64274,0,0,-13.78125,1.559757,0
10.667766,0,0,-14.09715,1.482648,0
10.692811,0,0,-14.4954,1.488376,0
10.717851,0,0,-14.7564,1.517485,0
10.742887,0,0,-14.89365,1.439317,0
10.767915,0,0,-14.8662,1.481746,0
10.792973,0,0,-14.83875,1.438639,0
10.818026,0,0,-14.3307,1.430857,0
10.843087,0.019837,0,-13.7673,1.448552,0
10.868123,0.031739,0,-13.0122,1.412508,0
10.893182,0.031739,0,-12.13335,1.461077,0
10.918249,0.035706,0,-10.746,1.434307,0
10.943331,0.035706,0,-9.0297,1.482254,0
10.968382,0.039689,0,-7.3539,1.473991,0
10.993459,0.039689,0,-5.36265,1.496923,0
11.018548,0.043656,0,-3.2202,1.544342,0
11.043637,0.043656,0,-0.7623,1.52887,0
11.068687,0.051591,0,1.3113,1.599541,0
11.093739,0.063493,0,3.4263,1.624577,0
11.118768,0.071427,0,5.4999,1.63606,0
11.143772,0.075395,0,7.9857,1.71764,0
11.168774,0.083329,0,10.4166,1.759567,0
11.193739,0.095232,0,12.76515,1.810822,0
11.21871,0.107134,0,15.0858,1.853579,0
11.243648,0.115084,0,16.95375,1.930817,0
11.268614,0.130953,0,18.61515,1.994354,0
11.293558,0.154757,0,19.755,2.090185,0
11.318474,0.162692,0,20.7027,2.165368,0
11.343366,0.174594,0,21.51315,2.24207,0
11.368256,0.186511,0,22.43295,2.331435,0
11.393125,0.194446,0,23.58675,2.405959,0
11.418014,0.206348,0,24.9048,2.508986,0
11.442869,0.210315,0,26.0172,2.590278,0
11.467898,0.21825,0,27.23985,2.687801,0
11.493457,0.230152,0,28.503,2.768002,0
11.518613,0.261906,0,30.27465,2.864464,0
11.543663,0.277775,0,32.54085,2.90368,0
11.568702,0.289677,0,34.07895,2.977281,0
11.593793,0.305547,0,36.04275,3.13244,0
11.618846,0.317449,0,38.0475,3.222417,0
11.643946,0.333333,0,40.18995,3.292692,0
11.669004,0.341268,0,41.93415,3.348512,0
11.694103,0.341268,0,43.2936,3.47477,0
11.719168,0.345235,0,44.06265,3.493051,0
11.744287,0.349203,0,44.4609,3.611267,0
11.769339,0.349203,0,44.5707,3.634583,0
11.794425,0.35317,0,44.5707,3.739787,0
11.819447,0.35317,0,44.5707,3.841924,0
11.844584,0.35317,0,44.52975,3.878345,0
11.869586,0.357137,0,44.2413,3.95508,0
11.894622,0.357137,0,43.84305,4.013449,0
11.919636,0.357137,0,43.73325,4.107912,0
11.94465,0.357137,0,43.73325,4.187068,0
11.969598,0.357137,0,43.73325,4.287603,0
11.994579,0.357137,0,44.04915,4.339861,0
12.019521,0.357137,0,44.74935,4.420416,0
12.044508,0.357137,0,46.08135,4.463708,0
12.069424,0.357137,0,47.9493,4.538992,0
12.094369,0.357137,0,50.7231,4.613485,0
12.119315,0.329366,0,53.96445,4.671712,0
12.144262,0.325399,0,57.5487,4.75513,0
12.169169,0.317449,0,61.7373,4.869147,0
12.194094,0.313481,0,65.5686,4.950453,0
12.218982,0.309514,0,68.9058,5.01826,0
12.243906,0.309514,0,71.94105,5.095434,0
12.268814,0.305547,0,74.3031,5.16322,0
12.293705,0.305547,0,76.34925,5.262888,0
12.318585,0.305547,0,77.83245,5.366763,0
12.34347,0.305547,0,78.83505,5.468331,0
12.368359,0.305547,0,78.9723,5.563503,0
12.393239,0.305547,0,78.6978,5.581821,0
12.418093,0.325399,0,78.05205,5.654195,0
12.44297,0.333333,0,77.3928,5.786945,0
12.468052,0.337301,0,76.8987,5.826908,0
12.493752,0.341268,0,76.66515,5.92232,0
12.518999,0.341268,0,76.6377,6.065089,0
12.544053,0.345235,0,76.6377,6.086048,0
12.569088,0.345235,0,76.6377,6.174234,0
12.594114,0.345235,0,76.5828,6.283382,0
12.619101,0.349203,0,76.29435,6.380153,0
12.644094,0.349203,0,75.29175,6.398852,0
12.66907,0.349203,0,73.31445,6.466481,0
12.694048,0.349203,0,69.9633,6.580744,0
12.719001,0.349203,0,64.9233,6.727916,0
12.743941,0.349203,0,59.0454,6.681946,0
12.768854,0.349203,0,51.25905,6.79564,0
12.793796,0.349203,0,42.4422,6.906483,0
12.818689,0.349203,0,32.6367,6.899192,0
12.843584,0.349203,0,21.8286,7.0118,0
12.86846,0.349203,0,12.98475,7.115727,0
12.893349,0.349203,0,5.04675,7.107001,0
12.918202,0.349203,0,-1.4625,7.217478,0
12.943054,0.349203,0,-7.821,7.237827,0
12.967877,0.349203,0,-14.6052,7.309939,0
12.992719,0.349203,0,-20.7027,7.395749,0
13.01752,0.349203,0,-26.2647,7.448657,0
13.042334,0.349203,0,-31.55175,7.533384,0
13.067148,0.329366,0,-35.90505,7.563626,0
13.091983,0.321416,0,-40.0113,7.609168,0
13.116775,0.313481,0,-44.0766,7.699781,0
13.14161,0.305547,0,-47.61945,7.707891,0
13.166393,0.281743,0,-51.27255,7.827591,0
13.191227,0.261906,0,-55.62585,7.873942,0
13.216006,0.246021,0,-60.24015,7.943915,0
13.24083,0.226184,0,-65.84355,7.985117,0
13.265632,0.226184,0,-71.5014,8.009182,0
13.290473,0.226184,0,-78.1209,8.08717,0
13.31526,0.222217,0,-84.63015,8.124028,0
13.340092,0.222217,0,-91.4832,8.21694,0
13.36491,0.222217,0,-97.44345,8.168328,0
13.389784,0.222217,0,-102.68955,8.288229,0
13.414602,0.222217,0,-107.0703,8.293652,0
13.439458,0.222217,0,-108.78705,8.360102,0
13.464747,0.222217,0,-107.99055,8.417246,0
13.489682,0.21825,0,-104.48865,8.396983,0
13.514963,0.214282,0,-95.54805,8.535564,0
13.539937,0.20238,0,-87.95385,8.570822,0
13.564899,0.194446,0,-74.48175,8.574583,0
13.589917,0.178561,0,-64.1268,8.601906,0
13.614885,0.130953,0,-49.6521,8.639152,0
13.639906,0.111116,0,-34.62795,8.633776,0
13.664871,0.091264,0,-21.73275,8.676269,0
13.689913,0.087297,0,-9.2493,8.628834,0
13.714902,0.087297,0,0.52875,8.685615,0
13.73993,0.087297,0,10.40265,8.701478,0
13.764908,0.087297,0,19.46655,8.709593,0
13.789931,0.087297,0,29.95875,8.723493,0
13.814901,0.087297,0,39.87405,8.715501,0
13.839933,0.087297,0,50.47605,8.732568,0
13.865,0.087297,0,59.0868,8.73781,0
13.89001,0.087297,0,67.4775,8.79288,0
13.914961,0.087297,0,75.3057,8.789974,0
13.940071,0.087297,0,83.5731,8.761898,0
13.964989,0.087297,0,90.9477,8.860741,0
13.990024,0.087297,0,98.50095,8.854133,0
14.014988,0.083329,0,104.3784,8.819448,0
14.039975,0.06746,0,111.24495,8.852715,0
14.064893,0.055558,0,115.9695,8.834897,0
14.089887,0.051591,0,119.2104,8.860443,0
14.11492,0.051591,0,120.5838,8.862564,0
14.13985,0.051591,0,120.46005,8.852053,0
14.164777,0.051591,0,119.44395,8.826664,0
14.189734,0.051591,0,117.54855,8.822336,0
14.214611,0.051591,0,114.45885,8.84749,0
14.23949,0.071427,0,109.9818,8.812076,0
14.264318,0.071427,0,105.03765,8.852151,0
14.28918,0.071427,0,99.35235,8.848794,0
14.313975,0.071427,0,92.95245,8.78374,0
14.338735,0.071427,0,85.46805,8.86726,0
14.363467,0.071427,0,78.16185,8.8708,0
14.388175,0.071427,0,70.40295,8.862676,0
14.412825,0.071427,0,62.1216,8.853138,0
14.437468,0.047623,0,52.7697,8.82104,0
14.462157,0.019837,0,44.4609,8.818263,0
14.486831,0,0,34.9029,8.791876,0
14.512458,0,0,26.5257,8.71867,0
14.537675,0,0,18.1485,8.714575,0
14.562526,0,0,6.84585,8.695247,0
14.587283,0,0,0.8721,8.709456,0
14.611938,0,0,-4.9095,8.632552,0
