time,throttle,brake,steering,speed,ttc
3.259381,0,0,0,17.485762,0
3.283812,0,0,0,17.46227,0
3.3077,0,0,0,17.419947,0
3.332266,0,0,0,17.404792,0
3.356364,0,0.027771,0,17.370881,0
3.380145,0,0.099199,0,17.260132,0
3.404225,0,0.142855,6.20055,17.178753,0
3.427874,0,0.182544,6.2415,17.106016,0
3.45215,0,0.182544,6.29685,16.961834,0
3.47598,0,0.182544,6.31035,16.845697,0
3.500354,0,0.182544,6.3378,16.813458,0
3.524316,0,0.182544,6.3378,16.723717,0
3.548834,0,0.194446,6.3378,16.653554,0
3.573,0,0.230152,6.3378,16.531585,0
3.596777,0,0.253971,6.35175,16.385881,0
3.62093,0,0.297612,6.3792,16.244413,0
3.644579,0,0.357137,6.40665,16.050535,0
3.668913,0,0.380942,6.51645,15.911858,0
3.692811,0,0.388876,6.5988,15.761133,0
3.717269,0,0.388876,6.68115,15.593289,0
3.741257,0,0.392844,6.6951,15.417756,0
3.764933,0,0.392844,6.72255,15.230341,0
3.788968,0,0.392844,6.73605,15.093245,0
3.812592,0,0.392844,6.73605,14.977089,0
3.83678,0,0.392844,6.73605,14.739689,0
3.860487,0,0.365072,6.73605,14.696131,0
3.884841,0,0.361105,6.73605,14.526025,0
3.908704,0,0.345235,6.73605,14.447876,0
3.933174,0,0.345235,6.75,14.218321,0
3.957189,0,0.337301,6.77745,14.156436,0
3.98079,0,0.333333,6.8184,14.023456,0
4.004907,0,0.329366,6.83235,13.83106,0
4.028527,0,0.325399,6.84585,13.732519,0
4.052844,0,0.325399,6.84585,13.601201,0
4.076694,0,0.321416,6.84585,13.490891,0
4.101098,0,0.321416,6.8598,13.346089,0
4.124951,0,0.321416,6.8598,13.20859,0
4.148433,0,0.321416,6.90075,13.060294,0
4.172486,0,0.321416,6.9147,12.939044,0
4.196088,0,0.321416,6.9147,12.778383,0
4.220313,0,0.321416,6.9147,12.675505,0
4.244173,0,0.349203,6.9147,12.516034,0
4.268498,0,0.365072,6.9147,12.345136,0
4.292394,0,0.376974,6.9147,12.202746,0
4.316895,0,0.380942,6.9147,12.005641,0
4.340963,0,0.388876,6.9147,11.84339,0
4.364665,0,0.388876,6.9282,11.721623,0
4.388776,0,0.388876,7.0245,11.51323,0
4.412402,0,0.388876,7.20315,11.364049,0
4.436699,0,0.388876,7.57395,11.192769,0
4.460511,0,0.357137,7.68375,11.041258,0
4.484912,0,0.337301,7.69725,10.921603,0
4.508785,0,0.305547,7.69725,10.834911,0
4.533323,0,0.28571,7.69725,10.74808,0
4.557333,0,0.249989,7.69725,10.665581,0
4.581014,0,0.230152,7.69725,10.564249,0
4.60511,0,0.214282,7.69725,10.460361,0
4.629133,0,0.194446,7.69725,10.36179,0
4.653404,0,0.186511,7.69725,10.287064,0
4.677209,0,0.170626,7.69725,10.210549,0
4.701659,0,0.166659,7.69725,10.117716,0
4.725721,0,0.162692,7.69725,10.045356,0
4.750202,0,0.162692,7.69725,9.978523,0
4.774195,0,0.158724,7.69725,9.913374,0
4.797782,0,0.158724,7.69725,9.821596,0
4.821929,0,0.158724,7.69725,9.743235,0
4.84556,0,0.158724,7.69725,9.643172,0
4.869895,0,0.158724,7.6698,9.560117,0
4.893753,0,0.158724,7.6698,9.488643,0
4.918182,0,0.158724,7.6698,9.424793,0
4.942117,0,0.158724,7.6698,9.347123,0
4.966688,0,0.158724,7.6698,9.232951,0
4.990719,0,0.190478,7.6698,9.148778,0
5.015366,0,0.20238,7.6698,9.076067,0
5.039549,0,0.230152,7.6698,8.963426,0
5.063331,0,0.242054,7.6698,8.804856,0
5.087567,0,0.257939,7.6698,8.704808,0
5.111321,0,0.297612,7.6698,8.588653,0
5.135706,0,0.313481,7.6698,8.393427,0
5.159636,0,0.329366,7.6698,8.28723,0
5.184141,0,0.337301,7.6698,8.09872,0
5.208137,0,0.35317,7.6698,7.99801,0
5.232724,0,0.357137,7.6698,7.760524,0
5.256785,0,0.357137,7.6698,7.725023,0
5.281475,0,0.357137,7.6698,7.497698,0
5.305688,0,0.365072,7.6698,7.354068,0
5.330475,0,0.369039,7.6698,7.226656,0
5.354874,0,0.376974,7.6698,6.764318,0
5.379027,0,0.384909,7.6698,5.884484,0
5.403377,0,0.396826,7.6698,5.072431,0
5.427333,0,0.412696,7.6698,4.437882,0
5.451796,0,0.42063,7.6698,4.034281,0
5.475784,0,0.4365,7.6698,3.471117,0
5.500369,0,0.444434,7.6698,3.175106,0
5.524442,0,0.444434,7.6563,2.701802,0
5.549114,0,0.444434,7.6563,2.910607,0
5.573239,0,0.444434,7.6563,2.519883,0
5.596976,0,0.444434,7.6563,2.537295,0
5.621216,0,0.424598,7.6563,2.359005,0
5.64501,0,0.412696,7.6563,2.212921,0
5.669393,0,0.412696,7.6563,2.080227,0
5.69326,0,0.412696,7.6563,1.717531,0
5.717756,0,0.408728,7.6563,1.681386,0
5.741743,0,0.400793,7.6563,1.66687,0
5.766351,0,0.396826,7.6563,1.290056,0
5.790484,0,0.392844,7.6563,1.37944,0
5.814173,0,0.388876,7.6563,1.099696,0
5.838419,0,0.384909,7.6563,1.064503,0
5.862141,0,0.380942,7.6563,0.8322,0
5.886547,0,0.376974,7.6563,0.699064,0
5.910484,0,0.369039,7.6563,0.651345,0
5.934997,0,0.365072,7.6563,0.529645,0
5.959057,0,0.357137,7.6563,0.405538,0
5.98367,0,0.349203,7.6563,0.294812,0
6.007806,0,0.337301,7.6563,0.191244,0
6.032486,0,0.329366,7.6563,0.09007,0
6.056624,0,0.313481,7.6563,0.003057,0
6.080346,0,0.305547,7.6563,0.028841,0
6.104621,0,0.293645,7.6563,0.054253,0
6.128398,0,0.28571,7.6563,0.048069,0
6.152816,0,0.281743,7.6563,0.029269,0
6.176719,0,0.273808,7.6563,0.000591,0
6.20125,0,0.269841,7.6563,0.032513,0
6.225279,0,0.269841,7.6563,0.049604,0
6.249903,0,0.269841,7.6563,0.049742,0
6.273997,0,0.269841,7.6563,0.033968,0
6.298723,0,0.3,7.6563,0.030824,0
6.322901,0,0.3,7.6563,0.054606,0
6.346691,0,0.3,7.6563,0.047757,0
6.371009,0,0.3,7.6563,0.05691,0
6.394815,0,0.3,7.6563,0.030565,0
6.41927,0,0.3,7.6563,0.001401,0
6.443163,0,0.3,7.6563,0.025077,0
6.46775,0,0.3,7.6563,0.040666,0
6.49186,0,0.3,7.6563,0.039611,0
6.516512,0,0.3,7.6563,0.024161,0
6.540659,0,0.3,7.6563,0.000864,0
6.5654,0,0.301579,7.6563,0.021212,0
6.589616,0,0.301579,7.6563,0.036032,0
6.614447,0,0.301579,7.6563,0.03581,0
6.638782,0,0.305547,7.6563,0.023333,0
6.662746,0,0.305547,7.6563,0.00333,0
6.687109,0,0.305547,7.6563,0.016613,0
6.710981,0,0.305547,7.6563,0.028557,0
6.735485,0,0.305547,7.6563,0.030079,0
6.759471,0,0.305547,7.6563,0.020235,0
6.784069,0,0.305547,7.6563,0.00423,0
6.808116,0,0.305547,7.6563,0.012136,0
6.832827,0,0.305547,7.6563,0.023006,0
6.85701,0,0.305547,7.6563,0.024607,0
6.881782,0,0.305547,7.6563,0.017506,0
6.906023,0,0.305547,7.6563,0.004293,0
6.929819,0,0.305547,7.6563,0.009495,0
6.954226,0,0.305547,7.6563,0.014345,0
6.978139,0.305547,0,7.6563,0.030382,0
7.00263,0.305547,0,7.6563,0.012682,0
7.02657,0.305547,0,7.6563,0.047835,0
7.051186,0.305547,0,7.6563,0.11172,0
7.075234,0.305547,0,7.6563,0.195741,0
7.099936,0.305547,0,7.6563,0.25821,0
7.124066,0.305547,0,7.6563,0.339991,0
7.148858,0.305547,0,7.6563,0.418704,0
7.173077,0.28571,0,7.6563,0.500693,0
7.197916,0.281743,0,7.6563,0.606958,0
7.222188,0.281743,0,7.6563,0.697793,0
7.246012,0.277775,0,7.6563,0.823533,0
7.270415,0.277775,0,7.6563,0.895616,0
7.294333,0.277775,0,7.6563,0.999553,0
7.318877,0.277775,0,7.6563,1.042916,0
7.342911,0.277775,0,7.6563,1.192212,0
7.367558,0.277775,0,7.6563,1.252446,0
7.391672,0.277775,0,7.6563,1.393514,0
7.416409,0.273808,0,7.6563,1.432712,0
7.440627,0.273808,0,7.6563,1.572046,0
7.465429,0.273808,0,7.6563,1.689563,0
7.489674,0.273808,0,7.6563,1.739103,0
7.51454,0.269841,0,7.6563,1.847141,0
7.538859,0.269841,0,7.6563,1.945372,0
7.562719,0.269841,0,7.6563,2.031426,0
7.587161,0.269841,0,7.6563,2.147909,0
7.611112,0.265873,0,7.6563,2.196196,0
7.63569,0.261906,0,7.6563,2.249886,0
7.659715,0.261906,0,7.6563,2.404101,0
7.684373,0.257939,0,7.6563,2.473565,0
7.70845,0.257939,0,7.6563,2.60548,0
7.733205,0.257939,0,7.6563,2.661442,0
7.757435,0.257939,0,7.6563,2.769739,0
7.782249,0.253971,0,7.6563,2.839097,0
7.806559,0.249989,0,7.6563,2.859843,0
7.830453,0.249989,0,7.6563,2.988962,0
7.854822,0.249989,0,7.6563,2.999292,0
7.878746,0.246021,0,7.6563,3.180493,0
7.903257,0.242054,0,7.6563,3.245445,0
7.927299,0.238087,0,7.6563,3.23208,0
7.951916,0.234119,0,7.6563,3.374533,0
7.976006,0.230152,0,7.6563,3.44856,0
8.000703,0.230152,0,7.6563,3.508518,0
8.024853,0.214282,0,7.6563,3.611416,0
8.04963,0.210315,0,7.6563,3.728113,0
8.073867,0.198413,0,7.6563,3.655983,0
8.097665,0.194446,0,7.6563,3.854367,0
8.122043,0.186511,0,7.6563,3.955152,0
8.145976,0.15079,0,7.6563,3.976173,0
8.170494,0.123018,0,7.6563,3.940984,0
8.194507,0,0,7.6563,4.017188,0
8.219099,0,0,7.6563,4.096216,0
8.243191,0,0,7.6563,4.09089,0
8.267882,0,0,7.6563,4.07451,0
8.292005,0,0,7.6563,4.008142,0
8.316782,0,0,7.6563,3.987237,0
8.341034,0,0,7.6563,3.963105,0
8.365889,0,0,7.6563,4.013393,0
8.390231,0,0,7.6563,3.979036,0
8.41417,0,0,7.6563,3.908282,0
8.438552,0,0,7.6563,3.868471,0
8.462451,0,0,7.6563,3.931709,0
8.486961,0,0,7.6563,3.903357,0
8.510975,0,0,7.6563,3.827397,0
8.535602,0,0,7.6563,3.800292,0
8.559697,0,0,7.6563,3.859822,0
8.584412,0,0,7.6563,3.814763,0
8.608608,0,0,7.6563,3.731587,0
8.633405,0,0,7.6563,3.734722,0
8.657672,0,0,7.6563,3.789053,0
8.681538,0,0,7.6563,3.727216,0
8.705922,0,0,7.6563,3.640419,0
8.729824,0,0,7.6563,3.715904,0
8.754331,0,0,7.6563,3.703629,0
8.778288,0,0,7.6563,3.604709,0
8.802892,0,0,7.6563,3.633672,0
8.826998,0,0,7.6563,3.664569,0
8.851697,0,0,7.6563,3.553287,0
8.87587,0,0,7.6563,3.513357,0
8.90063,0,0,7.6563,3.603853,0
8.924842,0,0,7.6563,3.538622,0
8.94864,0,0,7.6563,3.440297,0
8.97298,0,0,7.7247,3.536671,0
8.996887,0,0,7.821,3.49547,0
9.021382,0,0,7.9857,3.385105,0
9.045411,0,0,8.0406,3.482389,0
9.069994,0,0,8.05455,3.432589,0
9.094149,0,0,8.05455,3.350143,0
9.118835,0,0,8.05455,3.437557,0
9.143066,0,0,8.05455,3.374286,0
9.167796,0,0,8.05455,3.322455,0
9.192063,0,0,8.05455,3.393737,0
9.215898,0,0,8.05455,3.302655,0
9.240264,0,0,8.05455,3.288192,0
9.264126,0,0,8.05455,3.348005,0
9.288612,0,0,8.05455,3.217567,0
9.312568,0,0,8.05455,3.271897,0
9.337144,0,0,8.05455,3.277935,0
9.361192,0,0,8.05455,3.186405,0
9.385894,0,0,8.05455,3.262584,0
9.410041,0,0,8.05455,3.191661,0
9.434827,0,0,8.05455,3.176966,0
9.459069,0,0,8.05455,3.237965,0
9.482872,0,0,8.05455,3.130727,0
9.507215,0,0,8.05455,3.174618,0
9.531135,0,0,8.05455,3.160037,0
9.555592,0,0,8.05455,3.109935,0
9.57961,0,0,8.05455,3.183498,0
9.604177,0,0,8.05455,3.077097,0
9.628218,0,0,8.05455,3.116205,0
9.652881,0,0,8.05455,3.103457,0
9.677069,0,0,8.05455,3.055301,0
9.700841,0,0,8.05455,3.11406,0
9.72514,0,0,8.05455,3.023924,0
9.748949,0,0,8.05455,3.069659,0
9.773377,0,0,8.05455,3.015285,0
9.797298,0,0,8.05455,3.009922,0
9.821829,0,0,8.05455,3.037327,0
9.845823,0,0,8.05455,2.969418,0
9.870456,0,0,8.05455,3.026555,0
9.894579,0,0,8.05455,2.943954,0
9.91833,0,0,8.05455,2.986283,0
9.942523,0,0,8.05455,2.936096,0
9.96623,0,0,8.05455,2.927242,0
9.990616,0,0,8.05455,2.944061,0
10.014524,0,0,8.05455,2.896341,0
10.039008,0,0,8.05455,2.941317,0
10.062963,0,0,8.05455,2.862722,0
10.087559,0,0,8.05455,2.918666,0
10.11168,0,0,8.05455,2.857151,0
10.135376,0,0,8.05455,2.88455,0
10.159596,0,0,8.05455,2.840329,0
10.183337,0,0,8.05455,2.840831,0
10.207697,0,0,8.05455,2.83783,0
10.231503,0,0,8.05455,2.816369,0
10.256005,0,0,8.05455,2.828797,0
10.279974,0,0,8.05455,2.782189,0
10.304573,0,0,8.05455,2.81733,0
10.32862,0,0,8.05455,2.754577,0
10.352286,0,0,8.05455,2.799682,0
10.376485,0,0,8.05455,2.731704,0
10.400309,0,0,0,0,0
10.424698,0,0.3,0,0.017865,0
10.44868,0,0.3,8.05455,0.020417,0
10.473142,0,0.3,8.05455,0.001471,0
10.497121,0,0.3,8.05455,0.008942,0
10.521674,0,0.3,8.05455,0.005851,0
10.54574,0,0.3,8.05455,0.015806,0
10.570388,0,0.3,8.05455,0.020451,0
10.594494,0,0.3,8.05455,0.015322,0
10.618229,0,0.3,8.05455,0.005588,0
10.642545,0,0.3,8.05455,0.00745,0
10.666362,0,0.3,8.05455,0.016376,0
10.690923,0,0.3,8.05455,0.022446,0
10.715011,0,0.3,8.05455,0.01867,0
10.739542,0,0.3,8.05455,0.010327,0
10.763789,0,0.3,8.05455,0.002056,0
10.788401,0,0.3,8.05455,0.010933,0
10.812496,0,0.3,8.05455,0.015453,0
10.837183,0,0.3,8.05455,0.012929,0
10.86137,0,0.3,8.05455,0.004903,0
10.886194,0,0.3,8.05455,0.004248,0
10.910564,0,0.3,8.05455,0.012303,0
10.934548,0,0.3,8.05455,0.014767,0
10.958838,0,0.3,8.05455,0.012262,0
10.98267,0,0.3,8.05455,0.003468,0
11.007103,0,0.3,8.05455,0.005006,0
11.031019,0,0.3,8.05455,0.011278,0
11.055584,0,0.3,8.05455,0.013149,0
11.079713,0,0.3,8.05455,0.008795,0
11.104379,0,0.3,8.05455,0.002416,0
11.128518,0,0.3,8.05455,0.005709,0
11.152217,0,0.3,8.05455,0.010872,0
11.176479,0,0.3,8.05455,0.011688,0
11.200232,0,0.3,8.05455,0.007728,0
11.224684,0,0.3,8.05455,0.001226,0
11.248627,0,0.3,8.05455,0.005581,0
11.273178,0,0.3,8.05455,0.010076,0
11.29724,0,0.3,8.05455,0.010211,0
11.321865,0,0.3,8.05455,0.006571,0
11.345973,0,0.3,8.05455,0.000426,0
11.369705,0,0.3,8.05455,0.005555,0
11.393921,0,0.3,8.05455,0.009135,0
11.417693,0,0.3,8.05455,0.009033,0
11.442122,0,0.3,8.05455,0.005427,0
11.466041,0,0.3,8.05455,0.000175,0
11.490505,0,0.3,8.05455,0.00526,0
11.514505,0,0.3,8.05455,0.008425,0
11.539118,0,0.3,8.05455,0.007848,0
11.563217,0,0.3,8.05455,0.004415,0
11.586893,0,0.3,8.05455,0.000799,0
11.611107,0,0.3,8.05455,0.005324,0
11.634845,0,0.3,8.05455,0.007801,0
11.659219,0,0.3,8.05455,0.006946,0
11.683108,0,0.3,8.05455,0.003679,0
11.707597,0,0.3,8.05455,0.001046,0
11.731641,0,0.3,8.05455,0.005087,0
11.756226,0,0.3,8.05455,0.007014,0
11.78038,0,0.3,8.05455,0.006089,0
11.804143,0,0.3,8.05455,0.002861,0
11.828359,0,0.3,8.05455,0.0012,0
11.852139,0,0.3,8.05455,0.004813,0
11.876463,0,0.3,8.05455,0.006279,0
11.900303,0,0.3,8.05455,0.005391,0
11.924774,0,0.3,8.05455,0.002324,0
11.948756,0,0.3,8.05455,0.001727,0
11.97329,0,0.3,8.05455,0.004609,0
11.997385,0,0.3,8.05455,0.005745,0
12.021075,0,0.3,8.05455,0.004434,0
12.045276,0,0.3,8.05455,0.001752,0
12.06901,0,0.3,8.05455,0.001621,0
12.093345,0,0.3,8.05455,0.004247,0
12.117148,0,0.3,8.05455,0.004955,0
12.141618,0,0.3,8.05455,0.003912,0
12.165552,0,0.3,8.05455,0.001385,0
12.190131,0,0.3,8.05455,0.001722,0
12.214219,0,0.3,8.05455,0.00394,0
12.238876,0,0.3,8.05455,0.00454,0
12.263005,0,0.3,8.05455,0.003471,0
12.286722,0,0.3,8.05455,0.000795,0
12.310973,0,0.3,8.05455,0.001868,0
12.33473,0,0.3,8.05455,0.003586,0
12.359121,0,0.3,8.05455,0.004031,0
12.382989,0,0.3,8.05455,0.002789,0
12.407494,0,0.3,8.05455,0.000462,0
12.431486,0,0.3,8.05455,0.001702,0
12.456083,0,0.3,8.05455,0.003399,0
12.480163,0,0.3,8.05455,0.003571,0
12.503842,0,0.3,8.05455,0.002299,0
12.528087,0,0.3,8.05455,0.000261,0
12.551783,0,0.3,8.05455,0.002051,0
12.57618,0,0.3,8.05455,0.002996,0
12.600058,0,0.3,8.05455,0.003178,0
12.624581,0,0.3,8.05455,0.002097,0
12.648547,0,0.3,8.05455,0.000009,0
12.673177,0,0.3,8.05455,0.001987,0
12.697245,0,0.3,8.05455,0.002816,0
12.720858,0,0.3,8.05455,0.002812,0
12.745072,0,0.3,8.05455,0.001656,0
12.768818,0,0.3,8.05455,0.000199,0
12.793181,0,0.3,8.05455,0.00185,0
12.817048,0,0.3,8.05455,0.002513,0
12.841553,0,0.3,8.05455,0.002457,0
12.865575,0,0.3,8.05455,0.001286,0
12.889178,0,0.3,8.05455,0.00018,0
12.913315,0,0.3,8.05455,0.001519,0
12.936934,0,0.3,8.05455,0.002486,0
12.961275,0,0.3,8.05455,0.002015,0
12.985213,0,0.3,8.05455,0.001044,0
13.00968,0,0.3,8.05455,0.000268,0
13.033679,0,0.3,8.05455,0.00155,0
13.058331,0,0.3,8.05455,0.002077,0
13.082521,0,0.3,8.05455,0.001897,0
13.1063,0,0.3,8.05455,0.000968,0
13.130423,0,0.3,8.05455,0.000514,0
13.154113,0,0.3,8.05455,0.001617,0
13.178368,0,0.3,8.05455,0.001963,0
13.202141,0,0.3,8.05455,0.001608,0
13.22655,0,0.3,8.05455,0.000721,0
13.250436,0,0.3,8.05455,0.00046,0
13.274954,0,0.3,8.05455,0.001462,0
13.298952,0,0.3,8.05455,0.001729,0
13.323577,0,0.3,8.05455,0.001435,0
13.34835,0,0.3,8.05455,0.000492,0
13.372729,0,0.3,8.05455,0.000589,0
13.396935,0,0.3,8.05455,0.001386,0
13.420695,0,0.3,8.05455,0.001517,0
13.445024,0,0.3,8.05455,0.001112,0
13.468854,0,0.3,8.05455,0.000378,0
13.493322,0,0.3,8.05455,0.000531,0
13.517348,0,0.3,8.05455,0.001347,0
13.541923,0,0.3,8.05455,0.001378,0
13.565961,0,0.3,8.05455,0.000879,0
13.589747,0,0.3,8.05455,0.000207,0
13.613865,0,0.3,8.05455,0.000598,0
13.637655,0,0.3,8.05455,0.001235,0
13.661949,0,0.3,8.05455,0.001317,0
13.685828,0,0.3,8.05455,0.000822,0
13.710235,0,0.3,8.05455,0.00005,0
13.73414,0,0.3,8.05455,0.000505,0
13.758673,0,0.3,8.05455,0.001105,0
13.782682,0,0.3,8.05455,0.001162,0
13.807314,0,0.3,8.05455,0.000884,0
13.831437,0,0.3,8.05455,0.000025,0
13.855133,0,0.3,8.05455,0.000645,0
13.879412,0,0.3,8.05455,0.001047,0
13.903187,0,0.3,8.05455,0.00093,0
13.927592,0,0.3,8.05455,0.000805,0
13.951488,0,0.3,8.05455,0.000028,0
13.976026,0,0.3,8.05455,0.000763,0
14.000072,0,0.3,8.05455,0.000946,0
14.024706,0,0.3,8.05455,0.000824,0
14.048838,0,0.3,8.05455,0.000518,0
14.072521,0,0.3,8.05455,0.000159,0
14.096722,0,0.3,8.05455,0.000698,0
14.120468,0,0.3,8.05455,0.00076,0
14.144835,0,0.3,8.05455,0.000775,0
14.168731,0,0.3,8.05455,0.000337,0
14.193323,0,0.3,8.05455,0.000028,0
14.217468,0,0.3,8.05455,0.000551,0
14.242052,0,0.3,8.05455,0.000747,0
14.266159,0,0.3,8.05455,0.000872,0
14.289822,0,0.3,8.05455,0.000265,0
14.31405,0,0.3,8.05455,0.000255,0
14.337792,0,0.3,8.05455,0.000379,0
14.362152,0,0.3,8.05455,0.0008,0
14.386014,0,0.3,8.05455,0.000574,0
14.410518,0,0.3,8.05455,0.000263,0
14.434586,0,0.3,8.05455,0.000189,0
14.459189,0,0.3,8.05455,0.000504,0
14.483271,0,0.3,8.05455,0.000764,0
14.507955,0,0.3,8.05455,0.000385,0
